Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,159,Convocatoria 1994/06,Almería,SANTA FE DE MONDUJAR,343,303,40,301,2,1,1
PP - PARTIDO POPULAR,105,Convocatoria 1994/06,Almería,SANTA FE DE MONDUJAR,343,303,40,301,2,1,1
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA ANDALUCIA,33,Convocatoria 1994/06,Almería,SANTA FE DE MONDUJAR,343,303,40,301,2,1,1
NA - NACION ANDALUZA,3,Convocatoria 1994/06,Almería,SANTA FE DE MONDUJAR,343,303,40,301,2,1,1
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,0,Convocatoria 1994/06,Almería,SANTA FE DE MONDUJAR,343,303,40,301,2,1,1
PA-PAP - COALICION ANDALUCISTA PODER ANDALUZ,0,Convocatoria 1994/06,Almería,SANTA FE DE MONDUJAR,343,303,40,301,2,1,1
FORO Y CDS - COALICION FORO Y CDS,0,Convocatoria 1994/06,Almería,SANTA FE DE MONDUJAR,343,303,40,301,2,1,1
PH - PARTIDO HUMANISTA,0,Convocatoria 1994/06,Almería,SANTA FE DE MONDUJAR,343,303,40,301,2,1,1
