Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1.077,Convocatoria 1994/06,Almería,TIJOLA,2736,2159,577,2148,11,9,5
PP - PARTIDO POPULAR,898.0,Convocatoria 1994/06,Almería,TIJOLA,2736,2159,577,2148,11,9,5
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA ANDALUCIA,119.0,Convocatoria 1994/06,Almería,TIJOLA,2736,2159,577,2148,11,9,5
PA-PAP - COALICION ANDALUCISTA PODER ANDALUZ,33.0,Convocatoria 1994/06,Almería,TIJOLA,2736,2159,577,2148,11,9,5
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,5.0,Convocatoria 1994/06,Almería,TIJOLA,2736,2159,577,2148,11,9,5
FORO Y CDS - COALICION FORO Y CDS,5.0,Convocatoria 1994/06,Almería,TIJOLA,2736,2159,577,2148,11,9,5
NA - NACION ANDALUZA,1.0,Convocatoria 1994/06,Almería,TIJOLA,2736,2159,577,2148,11,9,5
PH - PARTIDO HUMANISTA,1.0,Convocatoria 1994/06,Almería,TIJOLA,2736,2159,577,2148,11,9,5
