Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,259,Convocatoria 1994/06,Almería,Las Tres Villa,675,510,165,506,4,3,2
PP - PARTIDO POPULAR,224,Convocatoria 1994/06,Almería,Las Tres Villa,675,510,165,506,4,3,2
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA ANDALUCIA,16,Convocatoria 1994/06,Almería,Las Tres Villa,675,510,165,506,4,3,2
PA-PAP - COALICION ANDALUCISTA PODER ANDALUZ,4,Convocatoria 1994/06,Almería,Las Tres Villa,675,510,165,506,4,3,2
FORO Y CDS - COALICION FORO Y CDS,0,Convocatoria 1994/06,Almería,Las Tres Villa,675,510,165,506,4,3,2
PH - PARTIDO HUMANISTA,0,Convocatoria 1994/06,Almería,Las Tres Villa,675,510,165,506,4,3,2
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,0,Convocatoria 1994/06,Almería,Las Tres Villa,675,510,165,506,4,3,2
NA - NACION ANDALUZA,0,Convocatoria 1994/06,Almería,Las Tres Villa,675,510,165,506,4,3,2
