Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PP - PARTIDO POPULAR,561,Convocatoria 1994/06,Almería,TURRE,1586,1271,315,1256,15,10,2
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,381,Convocatoria 1994/06,Almería,TURRE,1586,1271,315,1256,15,10,2
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA ANDALUCIA,270,Convocatoria 1994/06,Almería,TURRE,1586,1271,315,1256,15,10,2
PA-PAP - COALICION ANDALUCISTA PODER ANDALUZ,25,Convocatoria 1994/06,Almería,TURRE,1586,1271,315,1256,15,10,2
PH - PARTIDO HUMANISTA,4,Convocatoria 1994/06,Almería,TURRE,1586,1271,315,1256,15,10,2
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,2,Convocatoria 1994/06,Almería,TURRE,1586,1271,315,1256,15,10,2
FORO Y CDS - COALICION FORO Y CDS,2,Convocatoria 1994/06,Almería,TURRE,1586,1271,315,1256,15,10,2
NA - NACION ANDALUZA,1,Convocatoria 1994/06,Almería,TURRE,1586,1271,315,1256,15,10,2
