Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,923,Convocatoria 1994/06,Almería,ORIA,1981,1459,522,1442,17,2,4
PP - PARTIDO POPULAR,440,Convocatoria 1994/06,Almería,ORIA,1981,1459,522,1442,17,2,4
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA ANDALUCIA,53,Convocatoria 1994/06,Almería,ORIA,1981,1459,522,1442,17,2,4
PA-PAP - COALICION ANDALUCISTA PODER ANDALUZ,15,Convocatoria 1994/06,Almería,ORIA,1981,1459,522,1442,17,2,4
FORO Y CDS - COALICION FORO Y CDS,3,Convocatoria 1994/06,Almería,ORIA,1981,1459,522,1442,17,2,4
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,2,Convocatoria 1994/06,Almería,ORIA,1981,1459,522,1442,17,2,4
PH - PARTIDO HUMANISTA,2,Convocatoria 1994/06,Almería,ORIA,1981,1459,522,1442,17,2,4
NA - NACION ANDALUZA,2,Convocatoria 1994/06,Almería,ORIA,1981,1459,522,1442,17,2,4
