Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,665,Convocatoria 1994/06,Almería,CHIRIVEL,1591,1101,490,1088,13,10,4
PP - PARTIDO POPULAR,283,Convocatoria 1994/06,Almería,CHIRIVEL,1591,1101,490,1088,13,10,4
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA ANDALUCIA,102,Convocatoria 1994/06,Almería,CHIRIVEL,1591,1101,490,1088,13,10,4
PA-PAP - COALICION ANDALUCISTA PODER ANDALUZ,18,Convocatoria 1994/06,Almería,CHIRIVEL,1591,1101,490,1088,13,10,4
FORO Y CDS - COALICION FORO Y CDS,5,Convocatoria 1994/06,Almería,CHIRIVEL,1591,1101,490,1088,13,10,4
NA - NACION ANDALUZA,3,Convocatoria 1994/06,Almería,CHIRIVEL,1591,1101,490,1088,13,10,4
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,1,Convocatoria 1994/06,Almería,CHIRIVEL,1591,1101,490,1088,13,10,4
PH - PARTIDO HUMANISTA,1,Convocatoria 1994/06,Almería,CHIRIVEL,1591,1101,490,1088,13,10,4
