Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,362,Convocatoria 1994/06,Almería,OHANES,704,577,127,574,3,2,1
PP - PARTIDO POPULAR,155,Convocatoria 1994/06,Almería,OHANES,704,577,127,574,3,2,1
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA ANDALUCIA,46,Convocatoria 1994/06,Almería,OHANES,704,577,127,574,3,2,1
PA-PAP - COALICION ANDALUCISTA PODER ANDALUZ,6,Convocatoria 1994/06,Almería,OHANES,704,577,127,574,3,2,1
PH - PARTIDO HUMANISTA,2,Convocatoria 1994/06,Almería,OHANES,704,577,127,574,3,2,1
FORO Y CDS - COALICION FORO Y CDS,1,Convocatoria 1994/06,Almería,OHANES,704,577,127,574,3,2,1
NA - NACION ANDALUZA,0,Convocatoria 1994/06,Almería,OHANES,704,577,127,574,3,2,1
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,0,Convocatoria 1994/06,Almería,OHANES,704,577,127,574,3,2,1
