Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,346,Convocatoria 1994/06,Almería,FONDON,789,600,189,596,4,0,1
PP - PARTIDO POPULAR,179,Convocatoria 1994/06,Almería,FONDON,789,600,189,596,4,0,1
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA ANDALUCIA,58,Convocatoria 1994/06,Almería,FONDON,789,600,189,596,4,0,1
PA-PAP - COALICION ANDALUCISTA PODER ANDALUZ,11,Convocatoria 1994/06,Almería,FONDON,789,600,189,596,4,0,1
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,1,Convocatoria 1994/06,Almería,FONDON,789,600,189,596,4,0,1
FORO Y CDS - COALICION FORO Y CDS,1,Convocatoria 1994/06,Almería,FONDON,789,600,189,596,4,0,1
NA - NACION ANDALUZA,0,Convocatoria 1994/06,Almería,FONDON,789,600,189,596,4,0,1
PH - PARTIDO HUMANISTA,0,Convocatoria 1994/06,Almería,FONDON,789,600,189,596,4,0,1
