Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,924,Convocatoria 1994/06,Almería,SERON,2336,1669,667,1655,14,6,4
PP - PARTIDO POPULAR,579,Convocatoria 1994/06,Almería,SERON,2336,1669,667,1655,14,6,4
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA ANDALUCIA,113,Convocatoria 1994/06,Almería,SERON,2336,1669,667,1655,14,6,4
PA-PAP - COALICION ANDALUCISTA PODER ANDALUZ,21,Convocatoria 1994/06,Almería,SERON,2336,1669,667,1655,14,6,4
FORO Y CDS - COALICION FORO Y CDS,5,Convocatoria 1994/06,Almería,SERON,2336,1669,667,1655,14,6,4
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,4,Convocatoria 1994/06,Almería,SERON,2336,1669,667,1655,14,6,4
PH - PARTIDO HUMANISTA,2,Convocatoria 1994/06,Almería,SERON,2336,1669,667,1655,14,6,4
NA - NACION ANDALUZA,1,Convocatoria 1994/06,Almería,SERON,2336,1669,667,1655,14,6,4
