Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1.351,Convocatoria 1994/06,Almería,MACAEL,4230,2930,1300,2911,19,8,5
PP - PARTIDO POPULAR,983.0,Convocatoria 1994/06,Almería,MACAEL,4230,2930,1300,2911,19,8,5
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA ANDALUCIA,322.0,Convocatoria 1994/06,Almería,MACAEL,4230,2930,1300,2911,19,8,5
PA-PAP - COALICION ANDALUCISTA PODER ANDALUZ,224.0,Convocatoria 1994/06,Almería,MACAEL,4230,2930,1300,2911,19,8,5
NA - NACION ANDALUZA,9.0,Convocatoria 1994/06,Almería,MACAEL,4230,2930,1300,2911,19,8,5
FORO Y CDS - COALICION FORO Y CDS,7.0,Convocatoria 1994/06,Almería,MACAEL,4230,2930,1300,2911,19,8,5
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,6.0,Convocatoria 1994/06,Almería,MACAEL,4230,2930,1300,2911,19,8,5
PH - PARTIDO HUMANISTA,1.0,Convocatoria 1994/06,Almería,MACAEL,4230,2930,1300,2911,19,8,5
