Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1.257,Convocatoria 1994/06,Almería,CARBONERAS,4077,2943,1134,2927,16,17,6
PP - PARTIDO POPULAR,886.0,Convocatoria 1994/06,Almería,CARBONERAS,4077,2943,1134,2927,16,17,6
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA ANDALUCIA,636.0,Convocatoria 1994/06,Almería,CARBONERAS,4077,2943,1134,2927,16,17,6
PA-PAP - COALICION ANDALUCISTA PODER ANDALUZ,84.0,Convocatoria 1994/06,Almería,CARBONERAS,4077,2943,1134,2927,16,17,6
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,22.0,Convocatoria 1994/06,Almería,CARBONERAS,4077,2943,1134,2927,16,17,6
FORO Y CDS - COALICION FORO Y CDS,11.0,Convocatoria 1994/06,Almería,CARBONERAS,4077,2943,1134,2927,16,17,6
NA - NACION ANDALUZA,8.0,Convocatoria 1994/06,Almería,CARBONERAS,4077,2943,1134,2927,16,17,6
PH - PARTIDO HUMANISTA,6.0,Convocatoria 1994/06,Almería,CARBONERAS,4077,2943,1134,2927,16,17,6
