Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,4.088,Convocatoria 1996/03,Almería,BERJA,9485,7670,1815,7641,29,17,13
PP - PARTIDO POPULAR,2.874,Convocatoria 1996/03,Almería,BERJA,9485,7670,1815,7641,29,17,13
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOC. POR ANDALUCIA,502.0,Convocatoria 1996/03,Almería,BERJA,9485,7670,1815,7641,29,17,13
PA - PARTIDO ANDALUCISTA,145.0,Convocatoria 1996/03,Almería,BERJA,9485,7670,1815,7641,29,17,13
NA - NACION ANDALUZA,6.0,Convocatoria 1996/03,Almería,BERJA,9485,7670,1815,7641,29,17,13
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,5.0,Convocatoria 1996/03,Almería,BERJA,9485,7670,1815,7641,29,17,13
FEA - FALANGE ESPAÑOLA AUTENTICA,3.0,Convocatoria 1996/03,Almería,BERJA,9485,7670,1815,7641,29,17,13
PH - PARTIDO HUMANISTA,1.0,Convocatoria 1996/03,Almería,BERJA,9485,7670,1815,7641,29,17,13
