Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,246,Convocatoria 1996/03,Almería,FELIX,490,419,71,418,1,0,1
PP - PARTIDO POPULAR,147,Convocatoria 1996/03,Almería,FELIX,490,419,71,418,1,0,1
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOC. POR ANDALUCIA,21,Convocatoria 1996/03,Almería,FELIX,490,419,71,418,1,0,1
PA - PARTIDO ANDALUCISTA,3,Convocatoria 1996/03,Almería,FELIX,490,419,71,418,1,0,1
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,1,Convocatoria 1996/03,Almería,FELIX,490,419,71,418,1,0,1
FEA - FALANGE ESPAÑOLA AUTENTICA,0,Convocatoria 1996/03,Almería,FELIX,490,419,71,418,1,0,1
NA - NACION ANDALUZA,0,Convocatoria 1996/03,Almería,FELIX,490,419,71,418,1,0,1
PH - PARTIDO HUMANISTA,0,Convocatoria 1996/03,Almería,FELIX,490,419,71,418,1,0,1
