Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,227,Convocatoria 1996/03,Almería,ALCONTAR,586,469,117,468,1,1,2
PP - PARTIDO POPULAR,213,Convocatoria 1996/03,Almería,ALCONTAR,586,469,117,468,1,1,2
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOC. POR ANDALUCIA,22,Convocatoria 1996/03,Almería,ALCONTAR,586,469,117,468,1,1,2
PA - PARTIDO ANDALUCISTA,4,Convocatoria 1996/03,Almería,ALCONTAR,586,469,117,468,1,1,2
FEA - FALANGE ESPAÑOLA AUTENTICA,1,Convocatoria 1996/03,Almería,ALCONTAR,586,469,117,468,1,1,2
NA - NACION ANDALUZA,0,Convocatoria 1996/03,Almería,ALCONTAR,586,469,117,468,1,1,2
PH - PARTIDO HUMANISTA,0,Convocatoria 1996/03,Almería,ALCONTAR,586,469,117,468,1,1,2
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,0,Convocatoria 1996/03,Almería,ALCONTAR,586,469,117,468,1,1,2
