Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,737,Convocatoria 1996/03,Almería,CANJAYAR,1469,1211,258,1207,4,1,3
PP - PARTIDO POPULAR,391,Convocatoria 1996/03,Almería,CANJAYAR,1469,1211,258,1207,4,1,3
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOC. POR ANDALUCIA,58,Convocatoria 1996/03,Almería,CANJAYAR,1469,1211,258,1207,4,1,3
PA - PARTIDO ANDALUCISTA,15,Convocatoria 1996/03,Almería,CANJAYAR,1469,1211,258,1207,4,1,3
NA - NACION ANDALUZA,3,Convocatoria 1996/03,Almería,CANJAYAR,1469,1211,258,1207,4,1,3
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,1,Convocatoria 1996/03,Almería,CANJAYAR,1469,1211,258,1207,4,1,3
PH - PARTIDO HUMANISTA,1,Convocatoria 1996/03,Almería,CANJAYAR,1469,1211,258,1207,4,1,3
FEA - FALANGE ESPAÑOLA AUTENTICA,0,Convocatoria 1996/03,Almería,CANJAYAR,1469,1211,258,1207,4,1,3
