Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PP - PARTIDO POPULAR,75,Convocatoria 1996/03,Almería,DARRICAL,182,118,64,118,0,0,1
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,36,Convocatoria 1996/03,Almería,DARRICAL,182,118,64,118,0,0,1
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOC. POR ANDALUCIA,3,Convocatoria 1996/03,Almería,DARRICAL,182,118,64,118,0,0,1
PH - PARTIDO HUMANISTA,2,Convocatoria 1996/03,Almería,DARRICAL,182,118,64,118,0,0,1
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,1,Convocatoria 1996/03,Almería,DARRICAL,182,118,64,118,0,0,1
FEA - FALANGE ESPAÑOLA AUTENTICA,1,Convocatoria 1996/03,Almería,DARRICAL,182,118,64,118,0,0,1
PA - PARTIDO ANDALUCISTA,0,Convocatoria 1996/03,Almería,DARRICAL,182,118,64,118,0,0,1
NA - NACION ANDALUZA,0,Convocatoria 1996/03,Almería,DARRICAL,182,118,64,118,0,0,1
