Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,99,Convocatoria 1996/03,Almería,COBDAR,244,206,38,206,0,1,1
PP - PARTIDO POPULAR,85,Convocatoria 1996/03,Almería,COBDAR,244,206,38,206,0,1,1
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOC. POR ANDALUCIA,17,Convocatoria 1996/03,Almería,COBDAR,244,206,38,206,0,1,1
PA - PARTIDO ANDALUCISTA,4,Convocatoria 1996/03,Almería,COBDAR,244,206,38,206,0,1,1
FEA - FALANGE ESPAÑOLA AUTENTICA,0,Convocatoria 1996/03,Almería,COBDAR,244,206,38,206,0,1,1
NA - NACION ANDALUZA,0,Convocatoria 1996/03,Almería,COBDAR,244,206,38,206,0,1,1
PH - PARTIDO HUMANISTA,0,Convocatoria 1996/03,Almería,COBDAR,244,206,38,206,0,1,1
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,0,Convocatoria 1996/03,Almería,COBDAR,244,206,38,206,0,1,1
