Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,206,Convocatoria 1996/03,Almería,TERQUE,373,341,32,340,1,4,1
PP - PARTIDO POPULAR,108,Convocatoria 1996/03,Almería,TERQUE,373,341,32,340,1,4,1
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOC. POR ANDALUCIA,20,Convocatoria 1996/03,Almería,TERQUE,373,341,32,340,1,4,1
PA - PARTIDO ANDALUCISTA,2,Convocatoria 1996/03,Almería,TERQUE,373,341,32,340,1,4,1
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,0,Convocatoria 1996/03,Almería,TERQUE,373,341,32,340,1,4,1
FEA - FALANGE ESPAÑOLA AUTENTICA,0,Convocatoria 1996/03,Almería,TERQUE,373,341,32,340,1,4,1
NA - NACION ANDALUZA,0,Convocatoria 1996/03,Almería,TERQUE,373,341,32,340,1,4,1
PH - PARTIDO HUMANISTA,0,Convocatoria 1996/03,Almería,TERQUE,373,341,32,340,1,4,1
