Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1.055,Convocatoria 1996/03,Almería,SORBAS,2215,1767,448,1763,4,6,5
PP - PARTIDO POPULAR,581.0,Convocatoria 1996/03,Almería,SORBAS,2215,1767,448,1763,4,6,5
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOC. POR ANDALUCIA,90.0,Convocatoria 1996/03,Almería,SORBAS,2215,1767,448,1763,4,6,5
PA - PARTIDO ANDALUCISTA,27.0,Convocatoria 1996/03,Almería,SORBAS,2215,1767,448,1763,4,6,5
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,2.0,Convocatoria 1996/03,Almería,SORBAS,2215,1767,448,1763,4,6,5
PH - PARTIDO HUMANISTA,1.0,Convocatoria 1996/03,Almería,SORBAS,2215,1767,448,1763,4,6,5
FEA - FALANGE ESPAÑOLA AUTENTICA,1.0,Convocatoria 1996/03,Almería,SORBAS,2215,1767,448,1763,4,6,5
NA - NACION ANDALUZA,0.0,Convocatoria 1996/03,Almería,SORBAS,2215,1767,448,1763,4,6,5
