Partido,Votos,Convocatoria,Provincia,Municipio,Censo,Nº votantes,Abstenciones,Votos válidos,Votos nulos,Votos en blanco,Núm. de mesas
PSOE-A - PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,787,Convocatoria 1996/03,Almería,PECHINA,1840,1542,298,1534,8,6,2
PP - PARTIDO POPULAR,533,Convocatoria 1996/03,Almería,PECHINA,1840,1542,298,1534,8,6,2
IULV-CA - IZQUIERDA UNIDA LOS VERDES-CONVOC. POR ANDALUCIA,171,Convocatoria 1996/03,Almería,PECHINA,1840,1542,298,1534,8,6,2
PA - PARTIDO ANDALUCISTA,22,Convocatoria 1996/03,Almería,PECHINA,1840,1542,298,1534,8,6,2
NA - NACION ANDALUZA,6,Convocatoria 1996/03,Almería,PECHINA,1840,1542,298,1534,8,6,2
PCPA - PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,6,Convocatoria 1996/03,Almería,PECHINA,1840,1542,298,1534,8,6,2
PH - PARTIDO HUMANISTA,2,Convocatoria 1996/03,Almería,PECHINA,1840,1542,298,1534,8,6,2
FEA - FALANGE ESPAÑOLA AUTENTICA,1,Convocatoria 1996/03,Almería,PECHINA,1840,1542,298,1534,8,6,2
